_id,AARE,currentPrediction,thd,start,timing,isAnomally
65457839db9a5ae40af144f0,0.0679300374186266,554.9758780510555,0.14603559979482988,1699051576462.0,549,
65457843db9a5ae40af144f9,0.01316001586869799,563.7165579396398,0.15082950491406338,1699051586453.0,575,
6545784ddb9a5ae40af14502,0.03940783044391244,564.7043592509756,0.1416378573275921,1699051596485.0,619,
65457857db9a5ae40af1450b,0.081298426461495,570.5515195362314,0.1444681373424466,1699051607144.0,502,
65457861db9a5ae40af14514,0.11625070068924151,565.6135406902977,0.16529608053533934,1699051616935.0,503,
6545786bdb9a5ae40af1451d,0.12591323443310104,553.8845348821329,0.1827519322814581,1699051626943.0,496,
65457875db9a5ae40af14526,0.08182758426387791,553.3692235859385,0.1785465557573976,1699051636966.0,551,
6545787fdb9a5ae40af1452f,0.05110794120541621,557.3829479016193,0.1732847012226037,1699051646965.0,576,
65457889db9a5ae40af14538,0.020045130685271452,564.9798713732721,0.1731122121846223,1699051656969.0,552,
65457893db9a5ae40af14541,0.021902055221073195,565.5275555579428,0.1713884574886969,1699051666976.0,560,
6545789ddb9a5ae40af1454a,0.03382242204337475,563.8101652600221,0.16770874102216093,1699051676991.0,605,
654578a7db9a5ae40af14553,0.03631903484525286,568.0832580750424,0.16403601170623505,1699051686994.0,551,
654578b1db9a5ae40af1455c,0.06325139884080873,568.2378857209256,0.16101657999454047,1699051697015.0,521,
654578bbdb9a5ae40af14565,0.05286711620719908,560.5070172821385,0.1577051954413496,1699051707022.0,582,
654578c5db9a5ae40af1456e,0.07682504303575713,562.4677180990035,0.15671122496916062,1699051717029.0,510,
654578cfdb9a5ae40af14577,0.08248034465999429,562.6778849464127,0.15653200464550382,1699051727033.0,508,
654578d9db9a5ae40af14580,0.07453094982989729,555.168573815795,0.1552069443775368,1699051737071.0,548,
654578e3db9a5ae40af14589,0.0574245673505168,558.3776862604858,0.15279071280681797,1699051747108.0,531,
654578eddb9a5ae40af14592,0.022166918390481825,561.0419835463364,0.15222803454360845,1699051757082.0,560,
654578f8db9a5ae40af1459b,0.02614695329771716,561.7117512032899,0.15103559357277074,1699051767473.0,548,
65457901db9a5ae40af145a4,0.05138451714260618,563.6357113610113,0.14888912491123507,1699051777138.0,500,
6545790bdb9a5ae40af145ad,0.07265336704487421,558.4096309361515,0.14805722988658254,1699051787122.0,524,
65457915db9a5ae40af145b6,0.08111760465986766,555.5077183617366,0.14814737236496608,1699051797127.0,585,
6545791fdb9a5ae40af145bf,0.07406128424169953,563.0061528869668,0.14742535567373485,1699051807125.0,509,
65457929db9a5ae40af145c8,0.05575157242775931,562.8900215727505,0.14573092104472377,1699051817174.0,569,
65457933db9a5ae40af145d1,0.046372615987931895,560.2079534552628,0.14409302436363272,1699051827168.0,548,
6545793ddb9a5ae40af145da,0.01856699746075278,564.5224544490615,0.14415483433076917,1699051837171.0,552,
65457947db9a5ae40af145e3,0.027106412304375216,562.7678952791866,0.14332351632246115,1699051847160.0,584,
65457951db9a5ae40af145ec,0.028575072421617238,565.7024804910452,0.1423607937432216,1699051857187.0,551,
6545795bdb9a5ae40af145f5,0.02610049127944797,566.224429085803,0.14152466737212738,1699051867232.0,575,
65457966db9a5ae40af145fe,0.021772424289091652,564.9014227863826,0.14093340980782082,1699051877554.0,552,
6545796fdb9a5ae40af14607,0.025373524643743407,565.4301799648277,0.14006832202088607,1699051887186.0,545,
65457979db9a5ae40af14610,0.026337864571918147,562.5972524741895,0.13913871695647884,1699051897228.0,573,
65457983db9a5ae40af14619,0.06282517256953205,564.1513652274542,0.13838097930751642,1699051907245.0,498,
6545798ddb9a5ae40af14622,0.05562297300204094,560.7657434622621,0.13733028170519088,1699051917288.0,552,
65457997db9a5ae40af1462b,0.08216625796805359,557.6746464681539,0.13813233910176964,1699051927226.0,508,
654579a1db9a5ae40af14634,0.04992843805420575,559.5051277693361,0.13699460834984856,1699051937299.0,540,
654579abdb9a5ae40af1463d,0.046261106469781335,557.7072762843164,0.1358625959076814,1699051947285.0,555,
654579b5db9a5ae40af14646,0.028285684664219313,562.2112186254947,0.13508621921944025,1699051957348.0,588,
654579bfdb9a5ae40af1464f,0.032483148224348356,566.3050187367452,0.13417107474208198,1699051967281.0,540,
654579c9db9a5ae40af14658,0.03366838594101813,565.731299213194,0.13324280566110985,1699051977359.0,561,
654579d3db9a5ae40af14661,0.060097663228353915,562.6962980972656,0.13259600427047463,1699051987334.0,501,
654579dddb9a5ae40af1466a,0.08750737299132667,559.816352840031,0.13397594033114973,1699051997339.0,495,
654579e7db9a5ae40af14673,0.08823386091722353,553.0672479119511,0.13530556666748106,1699052007359.0,559,
654579f1db9a5ae40af1467c,0.07428124857906063,557.9448487515998,0.13536198438049507,1699052017316.0,516,
654579fbdb9a5ae40af14685,0.03847526747727935,560.8912526370291,0.1344819371650132,1699052027366.0,548,
65457a05db9a5ae40af1468e,0.040677697870866746,559.2015677079498,0.1335978928858907,1699052037362.0,569,
65457a0fdb9a5ae40af14697,0.020907325047691917,564.1314961530455,0.13332062817840443,1699052047364.0,552,
65457a19db9a5ae40af146a0,0.042509594816952004,564.8437853420849,0.1324583239940905,1699052057417.0,519,
65457a23db9a5ae40af146a9,0.042479888432888836,560.4393596580744,0.1316191295103219,1699052067370.0,551,
65457a32db9a5ae40af146b4,0.03740663369993773,559.7572166508965,0.13084040937482944,1699052082055.0,556,
65457a3cdb9a5ae40af146bd,0.010580562168152341,563.3897031013605,0.1311310854206851,1699052092146.0,559,
65457a46db9a5ae40af146c6,0.03525417778712148,564.1256724588224,0.13038874289859814,1699052102226.0,517,
65457a50db9a5ae40af146cf,0.03659055367369795,560.9755249181418,0.12964428749866302,1699052112254.0,555,
65457a5adb9a5ae40af146d8,0.03699227959518926,559.8822547915719,0.12891136682471538,1699052122265.0,565,
65457a64db9a5ae40af146e1,0.04886060176113849,564.5053259366402,0.12821802748947952,1699052132232.0,501,
65457a6edb9a5ae40af146ea,0.06295315206912377,560.2196008437093,0.12791964029381195,1699052142310.0,532,
65457a78db9a5ae40af146f3,0.08056373881130038,556.2993982058485,0.1286069532190168,1699052152313.0,593,
65457a82db9a5ae40af146fc,0.04705653068416682,564.429532269176,0.12792930220698165,1699052162353.0,550,
65457a8cdb9a5ae40af14705,0.057426445281714936,567.0125975848687,0.12745156057894536,1699052172315.0,523,
65457a96db9a5ae40af1470e,0.04444516047480897,560.5743323359542,0.12679047661148507,1699052182393.0,548,
65457aa0db9a5ae40af14717,0.042949387554193835,559.9180105612513,0.1261420030595535,1699052192362.0,548,
65457aaadb9a5ae40af14720,0.015227971149830388,562.4427104708684,0.1261801826942865,1699052202345.0,563,
65457ab5db9a5ae40af14729,0.013387780505411503,563.6536106564915,0.1262680040849437,1699052212489.0,554,
65457abfdb9a5ae40af14732,0.0075708014974405465,564.41505867618,0.12661739962379334,1699052222536.0,562,
65457ac9db9a5ae40af1473b,0.016897847752741474,564.1678514206598,0.1264649191725897,1699052232721.0,581,
65457ad3db9a5ae40af14744,0.036720425021193416,566.445729466286,0.12585715636238604,1699052242716.0,526,
65457adddb9a5ae40af1474d,0.05728490721293611,563.9090824192551,0.12549194697614957,1699052252711.0,529,
65457ae7db9a5ae40af14756,0.050797675143771634,558.6367550108578,0.12498781175594749,1699052262753.0,564,
65457af1db9a5ae40af1475f,0.03233861103605461,561.8337062117295,0.12445820070239207,1699052272781.0,550,
65457afbdb9a5ae40af14768,0.01770400426703049,564.1919598018927,0.12428605568263254,1699052282766.0,552,
65457b05db9a5ae40af14771,0.02239313804086808,562.9671855212083,0.12395483795413241,1699052292766.0,550,
65457b0fdb9a5ae40af1477a,0.03664790131453043,563.0041831080383,0.12340265776065215,1699052302811.0,529,
65457b19db9a5ae40af14783,0.051428354411670665,561.0766259627085,0.12296789643351992,1699052312803.0,601,
65457b23db9a5ae40af1478c,0.07225549309769941,564.7502208429836,0.12325262085577124,1699052322815.0,520,
65457b2ddb9a5ae40af14795,0.06648603916379484,565.3647490473784,0.12326186194438125,1699052332797.0,540,
65457b37db9a5ae40af1479e,0.06401465799238479,558.9456249110947,0.12317090772417152,1699052342812.0,594,
65457b41db9a5ae40af147a7,0.07002758076045075,565.297605278687,0.12331471408919636,1699052352831.0,512,
65457b4bdb9a5ae40af147b0,0.05978992546691734,564.0236293460724,0.12308113551182956,1699052362868.0,555,
65457b55db9a5ae40af147b9,0.051974816290817995,559.3701122701754,0.12267636944797969,1699052372917.0,580,
65457b5fdb9a5ae40af147c2,0.02369335474439423,565.6851378722187,0.12239594161217235,1699052382961.0,555,
65457b69db9a5ae40af147cb,0.02806457239051044,566.1548445040914,0.12202127285016479,1699052392950.0,550,
65457b73db9a5ae40af147d4,0.05766028105371479,563.3023048667309,0.12175957621166024,1699052402940.0,501,
65457b7ddb9a5ae40af147dd,0.05837265926210187,558.7001305068165,0.12151837831079658,1699052412947.0,547,
65457b87db9a5ae40af147e6,0.05179768236783247,557.568449691142,0.12114578485919944,1699052422966.0,563,
65457b91db9a5ae40af147ef,0.01426815429904461,563.5543937482912,0.1211684860183056,1699052433039.0,557,
65457b9bdb9a5ae40af147f8,0.011113903358337267,564.6552004203265,0.12128716470032558,1699052442978.0,558,
65457ba5db9a5ae40af14801,0.017568551610843836,564.1443425373615,0.12116311191007104,1699052453011.0,581,
65457bafdb9a5ae40af1480a,0.03632293222324358,566.0561414512638,0.1207232611695975,1699052463004.0,530,
65457bb9db9a5ae40af14813,0.07744277781035193,564.2373503598092,0.12123969176460356,1699052473040.0,497,
65457bc3db9a5ae40af1481c,0.07281738356482362,556.294131188279,0.12152012702831984,1699052483045.0,548,
65457bcddb9a5ae40af14825,0.08904224438732052,557.2358139799205,0.12263476237874894,1699052493036.0,499,
65457bd7db9a5ae40af1482e,0.08282880217955227,558.3230463058619,0.1233443815455043,1699052503034.0,500,
65457be1db9a5ae40af14837,0.09309563485088608,553.3000243957564,0.12462008724550389,1699052513001.0,529,
65457bebdb9a5ae40af14840,0.0685391093212148,555.9379009511972,0.1246559953187335,1699052523004.0,533,
65457bf5db9a5ae40af14849,0.03126969431769435,559.2811296481467,0.12429042985159908,1699052533040.0,562,
65457bffdb9a5ae40af14852,0.023896422572294535,562.0749613091833,0.1240443797188866,1699052543054.0,549,
65457c09db9a5ae40af1485b,0.017363812816201384,563.9141353304194,0.12394891684200873,1699052553054.0,551,
65457c13db9a5ae40af14864,0.043055993188862426,562.7864797151638,0.12354242470634431,1699052563080.0,613,
65457c1ddb9a5ae40af1486d,0.05034991819731317,567.8138693959366,0.1231960799053365,1699052573093.0,543,
65457c27db9a5ae40af14876,0.04752533733320215,568.3658357087127,0.12282663626691899,1699052583217.0,577,
65457c31db9a5ae40af1487f,0.0411126414131634,564.2688668226643,0.12243352238660718,1699052593089.0,602,
65457c3bdb9a5ae40af14888,0.044733150047653436,569.4854409231303,0.12205650302126866,1699052603095.0,539,
65457c45db9a5ae40af14891,0.05706120919498213,567.000008128239,0.12183286460770551,1699052613090.0,539,
65457c4fdb9a5ae40af1489a,0.04773019771733742,560.7983304571436,0.12148527006508969,1699052623091.0,542,
65457c59db9a5ae40af148a3,0.05588194265693315,561.046522602128,0.12124648689453985,1699052633111.0,519,
65457c64db9a5ae40af148ac,0.09481860839895737,559.4258227568256,0.12251956413783932,1699052643432.0,673,
65457c6ddb9a5ae40af148b5,0.12332688092585387,569.0657067262466,0.1258243728891371,1699052653121.0,508,
65457c77db9a5ae40af148be,0.11264120993575678,487.88481201813,0.12809588968545643,1699052663224.0,513,
65457c81db9a5ae40af148c7,0.12154733217057252,473.05985859623,0.13092453542228488,1699052673303.0,588,
65457c8bdb9a5ae40af148d0,0.11842425554183174,480.1470187208963,0.1333704754070271,1699052683295.0,540,
65457c95db9a5ae40af148d9,0.1318368862493513,482.72645200858955,0.13672495271561827,1699052693299.0,530,
65457c9fdb9a5ae40af148e2,0.11976470571421718,477.5403828472744,0.13900044785389784,1699052703258.0,568,
65457ca9db9a5ae40af148eb,0.12420004735484193,479.9686062299447,0.14147538039077892,1699052713266.0,548,
65457cb3db9a5ae40af148f4,0.12993329080907692,481.6530389809733,0.1442376655063202,1699052723295.0,539,
65457cbddb9a5ae40af148fd,0.1030875040491557,479.0642848817142,0.14526660275754136,1699052733314.0,520,
65457cc7db9a5ae40af14906,0.09588078825844798,476.5593674299636,0.14593372121145556,1699052743306.0,531,
65457cd1db9a5ae40af1490f,0.11205006940682667,475.78964062700794,0.1473496360112019,1699052753351.0,563,
65457cdbdb9a5ae40af14918,0.09810933689845766,479.6236348888373,0.14804991208249732,1699052763331.0,498,
65457ce5db9a5ae40af14921,0.11039976490166406,476.77460725791735,0.14929199067219157,1699052773380.0,554,
65457cefdb9a5ae40af1492a,0.10889590959681258,475.780826381288,0.15041508679102994,1699052783334.0,560,
65457cf9db9a5ae40af14933,0.11648755767266597,481.4462588026472,0.15188056655342985,1699052793326.0,512,
65457d03db9a5ae40af1493c,0.1122183621378108,477.7561292410742,0.1530767077692789,1699052803362.0,547,
65457d0ddb9a5ae40af14945,0.11382107163540892,476.4674763855041,0.15430826417976082,1699052813359.0,564,
65457d17db9a5ae40af1494e,0.13458393732140378,481.1637976869328,0.15664213572412333,1699052823360.0,548,
65457d21db9a5ae40af14957,0.13402675945493348,481.2957074332241,0.1588451365537253,1699052833385.0,550,
65457d2bdb9a5ae40af14960,0.1467018140741098,480.03131908167614,0.16175302259834343,1699052843394.0,595,
65457d36db9a5ae40af14969,0.1635347532653132,484.1093261115105,0.16570573949439982,1699052853417.0,585,
65457d3fdb9a5ae40af14972,0.14493271395398746,563.1879795266027,0.16822026958047612,1699052863393.0,605,
65457d4adb9a5ae40af1497b,0.09102396622530085,568.3556352750633,0.16832108138610252,1699052873774.0,551,
65457d53db9a5ae40af14984,0.044020608709600374,566.2674872054546,0.16788639034869046,1699052883440.0,549,
65457d5edb9a5ae40af1498d,0.04867318478646261,559.3282114177349,0.1674470259702743,1699052893483.0,610,
65457d68db9a5ae40af14996,0.07585208995874723,564.3088190945532,0.16722993739761657,1699052903521.0,507,
65457d72db9a5ae40af1499f,0.07014693957885737,562.9571275301014,0.16693125034235584,1699052913554.0,555,
65457d7cdb9a5ae40af149a8,0.04253852422025593,554.1347659274059,0.16652079824879046,1699052923544.0,554,
65457d86db9a5ae40af149b1,0.009862893902222246,560.284556864329,0.16657753541337694,1699052933844.0,552,
65457d90db9a5ae40af149ba,0.03775013018977371,559.9794265476145,0.1661960520164215,1699052943820.0,510,
65457d9adb9a5ae40af149c3,0.059984464241335286,555.8790024767035,0.16581634317362037,1699052953813.0,521,
65457da4db9a5ae40af149cc,0.09071184471922952,551.3808175180969,0.16592710413515382,1699052963825.0,498,
65457daedb9a5ae40af149d5,0.06419745949844335,550.6463411242072,0.16558546338431834,1699052973865.0,561,
65457db8db9a5ae40af149de,0.07976455150159976,553.482826366575,0.1654576507767835,1699052983837.0,497,
65457dc2db9a5ae40af149e7,0.07214270161451455,555.8148178944126,0.1652097770266203,1699052993886.0,607,
65457dccdb9a5ae40af149f0,0.0693145623374552,557.386156923318,0.16492844181654695,1699053003868.0,563,
65457dd6db9a5ae40af149f9,0.041439603029161824,567.5424856798554,0.1645553751335446,1699053013875.0,551,
65457de0db9a5ae40af14a02,0.01972080388193534,561.0356468747033,0.1644251049412473,1699053024120.0,572,
65457deadb9a5ae40af14a0b,0.034788426154572456,561.3526578590202,0.16409836418845036,1699053033903.0,532,
65457df4db9a5ae40af14a14,0.05003681261034124,560.475033909141,0.16371463683962043,1699053043909.0,521,
65457dfedb9a5ae40af14a1d,0.0715818609025507,554.2988253901914,0.16348064064582524,1699053053913.0,605,
65457e08db9a5ae40af14a26,0.05710922227645214,560.3342045321958,0.16312217074141686,1699053063929.0,567,
65457e12db9a5ae40af14a2f,0.059613478517306376,567.6390281779738,0.16278043622411764,1699053073913.0,524,
65457e1cdb9a5ae40af14a38,0.038047078180998194,559.1104957691516,0.1624464044543399,1699053083931.0,570,
65457e26db9a5ae40af14a41,0.03696594687222632,557.7076110841367,0.16212155777703488,1699053093981.0,553,
65457e30db9a5ae40af14a4a,0.015918874443241544,562.0967933322614,0.16206453861805598,1699053103960.0,551,
65457e3adb9a5ae40af14a53,0.011467453315886604,559.7626768069663,0.16208715211132638,1699053114156.0,563,
65457e44db9a5ae40af14a5c,0.010765112395926212,560.5680508432962,0.16211456712052738,1699053124147.0,557,
65457e4edb9a5ae40af14a65,0.012303242441069529,561.5650610139602,0.16210183351226648,1699053134184.0,548,
65457e58db9a5ae40af14a6e,0.04117748828993009,560.0059407204344,0.16175473729168635,1699053144188.0,617,
65457e62db9a5ae40af14a77,0.0691300896361276,564.756565717893,0.16152607150295245,1699053154403.0,518,
65457e6cdb9a5ae40af14a80,0.08144297378314494,564.8203639370098,0.1614830971213815,1699053164201.0,532,
65457e76db9a5ae40af14a89,0.0734825046581383,553.4785763716602,0.1613115953783585,1699053174212.0,518,
65457e80db9a5ae40af14a92,0.06588477651300415,554.0171666363011,0.16105211430862232,1699053184208.0,519,
65457e8adb9a5ae40af14a9b,0.056261138169656034,552.2589244219437,0.16072734918694784,1699053194255.0,571,
65457e94db9a5ae40af14aa4,0.03980114443723948,557.1446799395301,0.16040506937048152,1699053204244.0,568,
65457e9edb9a5ae40af14aad,0.025510411617759663,563.529041618505,0.1602001640233194,1699053214248.0,550,
65457ea8db9a5ae40af14ab6,0.018916870085328465,561.5797428145745,0.16008231269108703,1699053224250.0,569,
65457eb2db9a5ae40af14abf,0.03880595556251172,560.9649424138502,0.15976803832260247,1699053234304.0,520,
65457ebcdb9a5ae40af14ac8,0.04361654921037217,558.9981606762934,0.15944052240918188,1699053244294.0,538,
65457ec6db9a5ae40af14ad1,0.04500328873183042,554.2985839132076,0.15911346041427782,1699053254270.0,564,
65457ed0db9a5ae40af14ada,0.04358356018645315,558.9901919358284,0.15879120160643312,1699053264283.0,604,
65457edadb9a5ae40af14ae3,0.039459408723435,565.6883288075375,0.15848346076857214,1699053274281.0,551,
65457ee4db9a5ae40af14aec,0.04351062440598835,566.1451066700708,0.15816617927841242,1699053284368.0,550,
65457eeedb9a5ae40af14af5,0.037172413598642665,559.4176061971332,0.15787301481097107,1699053294303.0,530,
65457ef9db9a5ae40af14afe,0.035608955231476176,557.4786909035056,0.15758999636072993,1699053304621.0,570,
65457f02db9a5ae40af14b07,0.06259388850055082,558.4856982212984,0.15734002469996566,1699053314323.0,503,
65457f0cdb9a5ae40af14b10,0.07445305627312468,557.5431169627803,0.15722229094701948,1699053324317.0,511,
65457f16db9a5ae40af14b19,0.07570961181895028,549.484402173616,0.1571225023068592,1699053334324.0,564,
65457f20db9a5ae40af14b22,0.08042022801764036,555.474045574891,0.15709596881886648,1699053344331.0,494,
65457f2adb9a5ae40af14b2b,0.060521304904590664,555.9168660677615,0.156836346350294,1699053354386.0,539,
65457f34db9a5ae40af14b34,0.059091086289639744,550.9257782898468,0.1565698646983652,1699053364348.0,563,
65457f3edb9a5ae40af14b3d,0.02003147160063571,559.030711773708,0.15645616308950422,1699053374360.0,555,
65457f48db9a5ae40af14b46,0.017713792560750695,561.3890725881754,0.1563719462043521,1699053384382.0,548,
65457f52db9a5ae40af14b4f,0.01071350326984083,559.7506029577769,0.15639599611371285,1699053394371.0,560,
65457f5cdb9a5ae40af14b58,0.020589562220381462,559.9209891175377,0.15626489560441836,1699053404386.0,540,
65457f66db9a5ae40af14b61,0.0324399272476283,559.6713985070944,0.1560177660893189,1699053414396.0,528,
65457f70db9a5ae40af14b6a,0.05605350044546543,555.9974710849499,0.15574869711052647,1699053424403.0,519,
65457f7adb9a5ae40af14b73,0.07582527577300488,553.5840535181788,0.1556691677584085,1699053434416.0,505,
65457f84db9a5ae40af14b7c,0.06634283869857258,551.0557894979182,0.15547683967394912,1699053444417.0,569,
65457f8edb9a5ae40af14b85,0.048776261063740056,555.129554509819,0.1551924213471337,1699053454446.0,545,
65457f98db9a5ae40af14b8e,0.026653908461467923,561.26224887629,0.15500233127893634,1699053464450.0,545,
65457fa3db9a5ae40af14b97,0.021316462628096965,558.1978576566231,0.15486829081832987,1699053474462.0,567,
65457faddb9a5ae40af14ba0,0.019432242525497044,560.1523240680067,0.15475529754992084,1699053484459.0,553,
65457fb7db9a5ae40af14ba9,0.016588031416012172,561.7184954894591,0.15467710914488397,1699053494468.0,550,
65457fc1db9a5ae40af14bb2,0.03277698999103869,559.6736200953453,0.15443755308566412,1699053504493.0,598,
65457fcbdb9a5ae40af14bbb,0.04229161546092612,563.4393570667261,0.1541634332558705,1699053514489.0,541,
65457fd5db9a5ae40af14bc4,0.05892917236610993,564.532426781541,0.15393044749979085,1699053524498.0,527,
65457fdfdb9a5ae40af14bcd,0.0641254890666181,556.0351414944208,0.1537375505946033,1699053534507.0,515,
65457fe9db9a5ae40af14bd6,0.054001248668178806,553.0743439007991,0.15348314526031145,1699053544544.0,547,
65457ff3db9a5ae40af14bdf,0.03414477281402777,554.4645751918636,0.15324496555483058,1699053554540.0,561,
65457ffddb9a5ae40af14be8,0.01605931740089008,559.8812420060062,0.15317680506061193,1699053564548.0,546,
65458007db9a5ae40af14bf1,0.017392071631766766,560.3369090744143,0.1530882207867289,1699053574552.0,552,
65458011db9a5ae40af14bfa,0.01407912194003859,558.954598228418,0.15304097310121395,1699053584558.0,558,
6545801bdb9a5ae40af14c03,0.014935304038643635,560.255676217068,0.15297844477909034,1699053594568.0,545,
65458025db9a5ae40af14c0c,0.024742515912806604,559.8652562296795,0.1528041511209583,1699053604584.0,536,
6545802fdb9a5ae40af14c15,0.0420661970459328,557.3814239744358,0.15254374520711525,1699053614596.0,589,
65458039db9a5ae40af14c1e,0.061742288890843225,560.9024964658425,0.1523497134406378,1699053624610.0,516,
65458043db9a5ae40af14c27,0.08397193621784356,561.1629052451595,0.15243536917751255,1699053634622.0,505,
6545804ddb9a5ae40af14c30,0.10280814956876894,550.6544547508626,0.15292185881769424,1699053644625.0,496,
65458057db9a5ae40af14c39,0.07705294555884026,548.2968183673465,0.15289184473368495,1699053654641.0,543,
65458061db9a5ae40af14c42,0.04144576742727591,551.5667547956136,0.1526399260281927,1699053664675.0,554,
6545806bdb9a5ae40af14c4b,0.010016937953547063,558.7471694993442,0.15265164475382245,1699053674664.0,550,
65458075db9a5ae40af14c54,0.015818152202543595,559.8013131243724,0.15257921988946263,1699053684667.0,545,
6545807fdb9a5ae40af14c5d,0.03618167234793705,558.8413455230215,0.15234262968806286,1699053694686.0,598,
65458089db9a5ae40af14c66,0.054206203207391425,562.8081845265009,0.15211298038694387,1699053704699.0,526,
65458093db9a5ae40af14c6f,0.0756416573837208,563.1958033808775,0.15207212694296013,1699053714709.0,516,
6545809ddb9a5ae40af14c78,0.061448558694150814,553.0366734913282,0.15188588107776257,1699053724759.0,566,
654580a7db9a5ae40af14c81,0.04441649679065072,556.3092178710202,0.15164078427871552,1699053734746.0,546,
654580b1db9a5ae40af14c8a,0.023068486004015162,560.9717037693962,0.15149539377723056,1699053744748.0,546,
654580bbdb9a5ae40af14c93,0.057380811768558235,558.4168289855221,0.15128818513808895,1699053754834.0,496,
654580c5db9a5ae40af14c9c,0.05397967844908534,553.7641953480847,0.15106634173405264,1699053764847.0,549,
